movie_id,title,tags
290370,Mutant World,"sciencefict decad disastr meteor impact wipe society, group survivalist emerg find twist version old earth, nascent societi besieg viciou marauders, feroci mutants, dread symptom post-apocalypt environment. winter mutant post-apocalypt dystopia meteor politicsofscarc kimcoat hollydeveaux ashanti david win"
426469,Growing Up Smith,"comedi famili drama 1979, indian famili move america hope live american dream. 10-year-old boy smith fall head-over-heel girl next door, desir becom ""good old boy"" propel away family' ideal ever before. roniakurati brightonsharbino jasonle frank lotito"
356841,Checkmate,"thriller action crime six peopl thrown togeth elabor bank heist move alter outcome. coincidence, mere pawn much bigger game. dannyglov seanastin vinniejon timothi woodward jr."
301325,#Horror,"drama mysteri horror thriller inspir actual events, group 12 year old girl face night horror compuls addict onlin social media game turn moment cyber bulli night insanity. tarynman natashalyonn chloësevigni tara subkoff"
347755,Wind Walkers,"action horror thriller group friend famili descend everglad swampland annual hunt trip discov one hunted. malevol entiti track begin realis one parti may possess someth brought home tour duti middl east – demon war horribl deadli unawar devilish presence. face someth even unspeakable, legendari nativ american curs unleash dread legaci thirst coloni reveng claim souls? zaneholtz glenpowel kiowagordon russel friedenberg"
408,Snow White and the Seven Dwarfs,"fantasi anim famili beauti girl, snow white, take refug forest hous seven dwarf hide stepmother, wick queen. queen jealou want known ""the fairest land,"" snow white' beauti surpass own. poison witch becominganadult sad queen attemptedmurd dyinganddeath appear princess candlelightvigil snowwhit adrianacaselotti lucillelavern harrystockwel david hand"
44413,The Holy Girl,"drama foreign amalia adolesc girl caught throe emerg sexual deepli held passion cathol faith. two drive mingl visit dr. jano take advantag crowd get inappropri close girl. repuls inspir inner burning, amalia decid god-given mission save doctor behavior, begin stalk dr. jano, becom unusu voyeur. hotel teenagegirl doctor womandirector spanishmovi maríaalché mercedesmorán carlosbelloso lucrecia martel"
39209,Shalako,"western sean conneri shalako, guid old west rescu aristocrat british hunt parti indian bandits. nativeamerican gunfight huntingparti seanconneri brigittebardot jackhawkin edward dmytryk"
48463,Incident at Loch Ness,"adventur comedi horror german film director werner herzog set scottish highland make documentary, ""enigma loch ness"", explod myth loch ness monster. meanwhile, anoth documentari film crew make film werner herzog, see product ""enigma"" point view. shoot rent boat, tension begin rise director herzog producer, zak penn, find cross-purpos black surfac loch ness. thing get edgi film crew start see shape murki water. wernerherzog kitanabak gabrielbeistain zak penn"
394047,The Dog Lover,"drama sara gold young girl quest save man' best friend. goe undercov take dog breeder suspect wrongdoing, quickli find might wrong side right. sara must make decision: continu follow order organization, unit anim protect agency, trust instinct boy fallen love with. undercov dog animalwelfar animalrightsorgan puppymil animalrescu collegeintern allisonpaig jamesremar leathompson alex ranarivelo"
312791,GirlHouse,"horror thriller attempt make extra cash away college, kyli move hous stream content x-rate website. derang fan hack determin house' location, find terrifi fight life. femalenud sex shower sauna nuditi securitycamera hous webcam websit murder lesbian maskedkil slasher undress violenc homeinvas maskedman internetchat sexscen internetporn securityguard disfiguredfac pornactress skirt collegestud rubbermask alicobrin erinagostino jamesthoma jon knautz"
266034,The Blue Room,"drama crime thriller man woman, secretli love, alon room. desir other, want other, even bite other. afterglow, share sweet nothings. least man seem believ nothing. investig polic courts, accus of? murder suspens loveaffair policeinterrog murdertri mathieuamalr léadruck stéphaniecléau mathieu amalr"
280381,House at the End of the Drive,"thriller horror david king purchas hous hill far angst lo angeles, get much bargain strang unexplain occurr around hous begin take control daili life ghoststori jamesoliv jonathanmangum alisonraimondi david worth"
268,Batman,famili adventur comedi sciencefict crime dynam duo face four super-villain plan hold world ransom help secret invent instantli dehydr people. submarin dccomic missil sharkattack rescu shark sharkrepel blackcat superpow jacknicholson michaelkeaton kimbasing tim burton
2661,Batman,famili adventur comedi sciencefict crime dynam duo face four super-villain plan hold world ransom help secret invent instantli dehydr people. submarin dccomic missil sharkattack rescu shark sharkrepel blackcat superpow adamwest burtward leemeriweth lesli h. martinson
100,"Lock, Stock and Two Smoking Barrels",comedi crime card sharp unwillingly-enlist friend need make lot cash quick lose sketchi poker match. decid pull heist small-tim gang happen oper flat next door. ambush alcohol shotgun tea joint machismo cocktail rifl marijuana cockneyacc potsmok hatchet antiqu cardsharp anger carjack piano stripshow highstak jasonflemyng dexterfletch nickmoran guy ritchi
218500,The Ballad of Gregorio Cortez,western entir caus problem evolv use deputi translate. command spanish inadequ mistransl wit tell sheriff whether real perpetr crime ride mare (yegua) male hors (caballo). error result destroy famili death innoc man. edwardjamesolmo jamesgammon tombow robert m. young
309,The Celebration,"drama grandios parti celebr sixtieth birthday unleash famili drama lie conceal horrend secrets. eldest son, christian, stage showdown popular pater familias; provocative, move after-dinn speech dislodg masks, final fall complet father-son conflict intensifi bewild guest look on. suicid fathersonrelationship childabus sexualabus depress parentskidsrelationship secret birthday twinsist hoteli countryhous daughter dogme95 familyreunion lectur child ulrichthomsen henningmoritzen thomasbolarsen thoma vinterberg"
27845,Trees Lounge,"comedi drama tommi lost job, love life. live small apart tree lounge, bar frequent along regular without lives. get job drive ice cream truck end get involv seventeen-year-old niec ex-girlfriend. get seriou troubl father. bar alcohol independentfilm drink stevebuscemi chloësevigni carolkan steve buscemi"
25784,Journey from the Fall,"drama thirteen year end vietnam war, famili tragic affect war forc emigr america. vietnam independentfilm kiềuchinh longnguyen diemlien ham tran"
52790,The Basket,"drama peter coyot (e.t., erin brokovich) karen allen (the perfect storm) star touch famili drama unifi power basketbal commun torn apart war. rivet sport film tale triumph adversity, basket ""a hoop dream movi whole lot heart"" (dalla morn news)! 1918, wheat-farm townspeopl waterville, washington, welcom home first wound son wwi, they'restruck harsh realiti war. bigotri hatr toward two german orphan divideth close-knit community, new schoolteacher, martin (coyote), roll town strang idea even stranger leather ball. brand-new game call basketball, martin strivesto bring harmoni town...befor tear apart! petercoyot karenallen robertburk rich cowan"
100275,Eddie: The Sleepwalking Cannibal,horror comedi once-fam painter rediscov inspir befriend sleepwalk cannibal. cannib sleepwalk artteach thurelindhardt dylansmith georginareilli bori rodriguez
295914,Queen of the Mountains,"drama action time femal asia possess littl power lives, headstrong kurmanjan datka defi family' author -- ultim becom ruler nativ kyrgyzstan region. biographi elinaabaikyzi azizmuradillayev nasiramambetov sadyk sher-niyaz"
42033,Def-Con 4,"sciencefict two men woman circl globe satellit arm nuclear device. third world war break out, month later satellit crashes. surviv crash one man get kill survivor man get caught. woman stay remain satellit soon caught evil punk taken power. post-apocalypt dystopia canuxploit lenorezann maurychaykin katelynch paul donovan"
19187,The Hebrew Hammer,action comedi jewish blaxploit hero save hanukkah clutch santa claus' evil son. independentfilm adamgoldberg judygr andydick jonathan kesselman
46415,Neal 'n' Nikki,"comedi romanc film, name implies, centr gurneal ""neal"" ahluwalia nikkita ""nikki"" bakshi (uday chopra tanisha), two canadian indian descent, born rais british columbia. get marri neal want spend one month vacat total freedom meet women, go clubs... music udaychopra tanishamukherje abhishekbachchan arjun sablok"
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,"comedi follow andy, need hook hottie, pronto, sex in... well, forev - luck thing that' hard. equal horni teenag roommat also need superbad, help nerdi pal, mcanalovin' fake i.d., may tap keg. duringcreditssting bryancallen noureendewulf mirceamonro craig moss"
27588,Forget Me Not,"drama horror romanc graduat weekend, sandi channing, popular class presid small-town high school, enjoy time life. friend start disappearing, sandi discov unwittingli awaken veng spirit girl wrong long ago. fight sanity, sandi must unlock dark secret past late. independentfilm carlyschroed codylinley briegabriel tyler oliv"
223,Rebecca,drama mysteri self-consci bride torment memori husband' dead first wife. montecarlo basedonnovel agediffer secret obsess bride cornwal love suspens ruralset devot housekeep death estat costumeparti filmnoir secondwif laurenceolivi joanfontain georgesand alfr hitchcock
